"Anno","Mese","Cantone","Pernottamenti"
"2022","Ottobre","Schwyz",56778
"2022","Ottobre","Obwalden",36401
"2022","Ottobre","Nidwalden",24865
"2022","Ottobre","Glarus",13890
"2022","Ottobre","Zug",22632
"2022","Ottobre","Fribourg / Freiburg",43355
"2022","Ottobre","Solothurn",37721
"2022","Ottobre","Basel-Stadt",125468
"2022","Ottobre","Basel-Landschaft",20800
"2022","Ottobre","Schaffhausen",11798
"2022","Ottobre","Appenzell Ausserrhoden",12960
"2022","Ottobre","Appenzell Innerrhoden",18613
"2022","Ottobre","St. Gallen",97547
"2022","Ottobre","Graubünden / Grigioni / Grischun",357749
"2022","Ottobre","Aargau",71469
"2022","Ottobre","Thurgau",33213
"2022","Ottobre","Ticino",258163
"2022","Ottobre","Vaud",231255
"2022","Ottobre","Valais / Wallis",252872
"2022","Ottobre","Neuchâtel",25389
"2022","Ottobre","Genève",268808
"2022","Ottobre","Jura",12577
"2022","Novembre","Schweiz",2110564
"2022","Novembre","Zürich",455581
"2022","Novembre","Bern / Berne",252205
"2022","Novembre","Luzern",134795
"2022","Novembre","Uri",12165
"2022","Novembre","Schwyz",33768
"2022","Novembre","Obwalden",15615
"2022","Novembre","Nidwalden",14620
"2022","Novembre","Glarus",5485
"2022","Novembre","Zug",20567
"2022","Novembre","Fribourg / Freiburg",31373
"2022","Novembre","Solothurn",35275
"2022","Novembre","Basel-Stadt",110501
"2022","Novembre","Basel-Landschaft",19819
"2022","Novembre","Schaffhausen",8621
"2022","Novembre","Appenzell Ausserrhoden",9356
"2022","Novembre","Appenzell Innerrhoden",9006
"2022","Novembre","St. Gallen",73702
"2022","Novembre","Graubünden / Grigioni / Grischun",107440
"2022","Novembre","Aargau",64473
"2022","Novembre","Thurgau",28256
"2022","Novembre","Ticino",85640
"2022","Novembre","Vaud",183929
"2022","Novembre","Valais / Wallis",123964
"2022","Novembre","Neuchâtel",18396
"2022","Novembre","Genève",246894
"2022","Novembre","Jura",9118
"2022","Dicembre","Schweiz",2979015
"2022","Dicembre","Zürich",496293
"2022","Dicembre","Bern / Berne",377672
"2022","Dicembre","Luzern",144464
"2022","Dicembre","Uri",23645
"2022","Dicembre","Schwyz",37590
"2022","Dicembre","Obwalden",33898
"2022","Dicembre","Nidwalden",16374
"2022","Dicembre","Glarus",6232
"2022","Dicembre","Zug",16028
"2022","Dicembre","Fribourg / Freiburg",31415
"2022","Dicembre","Solothurn",28360
"2022","Dicembre","Basel-Stadt",126997
"2022","Dicembre","Basel-Landschaft",16515
"2022","Dicembre","Schaffhausen",7249
"2022","Dicembre","Appenzell Ausserrhoden",7920
"2022","Dicembre","Appenzell Innerrhoden",7915
"2022","Dicembre","St. Gallen",71524
"2022","Dicembre","Graubünden / Grigioni / Grischun",510996
"2022","Dicembre","Aargau",54265
"2022","Dicembre","Thurgau",21729
"2022","Dicembre","Ticino",76870
"2022","Dicembre","Vaud",197992
"2022","Dicembre","Valais / Wallis",380589
"2022","Dicembre","Neuchâtel",16500
"2022","Dicembre","Genève",264307
"2022","Dicembre","Jura",5676
"2023","Gennaio","Schweiz",3002552
"2023","Gennaio","Zürich",386347
"2023","Gennaio","Bern / Berne",402700
"2023","Gennaio","Luzern",113941
"2023","Gennaio","Uri",26850
"2023","Gennaio","Schwyz",38259
"2023","Gennaio","Obwalden",39804
"2023","Gennaio","Nidwalden",14825
"2023","Gennaio","Glarus",10215
"2023","Gennaio","Zug",16451
"2023","Gennaio","Fribourg / Freiburg",28126
"2023","Gennaio","Solothurn",26665
"2023","Gennaio","Basel-Stadt",76269
"2023","Gennaio","Basel-Landschaft",15408
"2023","Gennaio","Schaffhausen",5970
"2023","Gennaio","Appenzell Ausserrhoden",6945
"2023","Gennaio","Appenzell Innerrhoden",7318
"2023","Gennaio","St. Gallen",74906
"2023","Gennaio","Graubünden / Grigioni / Grischun",697429
"2023","Gennaio","Aargau",52455
"2023","Gennaio","Thurgau",18378
"2023","Gennaio","Ticino",61606
"2023","Gennaio","Vaud",172939
"2023","Gennaio","Valais / Wallis",468456
"2023","Gennaio","Neuchâtel",14568
"2023","Gennaio","Genève",220557
"2023","Gennaio","Jura",5165
"2023","Febbraio","Schweiz",3322703
"2023","Febbraio","Zürich",351216
"2023","Febbraio","Bern / Berne",459819
"2023","Febbraio","Luzern",119167
"2023","Febbraio","Uri",31027
"2023","Febbraio","Schwyz",48288
"2023","Febbraio","Obwalden",48694
"2023","Febbraio","Nidwalden",19312
"2023","Febbraio","Glarus",13667
"2023","Febbraio","Zug",16460
"2023","Febbraio","Fribourg / Freiburg",30621
"2023","Febbraio","Solothurn",24906
"2023","Febbraio","Basel-Stadt",85906
"2023","Febbraio","Basel-Landschaft",16106
"2023","Febbraio","Schaffhausen",6547
"2023","Febbraio","Appenzell Ausserrhoden",7537
"2023","Febbraio","Appenzell Innerrhoden",6053
"2023","Febbraio","St. Gallen",86227
"2023","Febbraio","Graubünden / Grigioni / Grischun",808284
"2023","Febbraio","Aargau",50274
"2023","Febbraio","Thurgau",18869
"2023","Febbraio","Ticino",81603
"2023","Febbraio","Vaud",195888
"2023","Febbraio","Valais / Wallis",555728
"2023","Febbraio","Neuchâtel",14708
"2023","Febbraio","Genève",220323
"2023","Febbraio","Jura",5473
"2023","Marzo","Schweiz",3203193
"2023","Marzo","Zürich",462945
"2023","Marzo","Bern / Berne",387911
"2023","Marzo","Luzern",147713
"2023","Marzo","Uri",24403
"2023","Marzo","Schwyz",37949
"2023","Marzo","Obwalden",36387
"2023","Marzo","Nidwalden",18533
"2023","Marzo","Glarus",10020
"2023","Marzo","Zug",20161
"2023","Marzo","Fribourg / Freiburg",29792
"2023","Marzo","Solothurn",30902
"2023","Marzo","Basel-Stadt",107242
"2023","Marzo","Basel-Landschaft",21498
"2023","Marzo","Schaffhausen",9494
"2023","Marzo","Appenzell Ausserrhoden",7305
"2023","Marzo","Appenzell Innerrhoden",6898
"2023","Marzo","St. Gallen",81899
"2023","Marzo","Graubünden / Grigioni / Grischun",558909
"2023","Marzo","Aargau",62771
"2023","Marzo","Thurgau",25823
"2023","Marzo","Ticino",143176
"2023","Marzo","Vaud",207812
"2023","Marzo","Valais / Wallis",441877
"2023","Marzo","Neuchâtel",18154
"2023","Marzo","Genève",296547
"2023","Marzo","Jura",7072
"2023","Aprile","Schweiz",2869696
"2023","Aprile","Zürich",505826
"2023","Aprile","Bern / Berne",379907
"2023","Aprile","Luzern",178872
"2023","Aprile","Uri",13265
"2023","Aprile","Schwyz",44979
"2023","Aprile","Obwalden",35421
"2023","Aprile","Nidwalden",20774
"2023","Aprile","Glarus",10164
"2023","Aprile","Zug",20245
"2023","Aprile","Fribourg / Freiburg",36837
"2023","Aprile","Solothurn",34573
"2023","Aprile","Basel-Stadt",119661
"2023","Aprile","Basel-Landschaft",21511
"2023","Aprile","Schaffhausen",10559
"2023","Aprile","Appenzell Ausserrhoden",9002
"2023","Aprile","Appenzell Innerrhoden",9355
"2023","Aprile","St. Gallen",74831
"2023","Aprile","Graubünden / Grigioni / Grischun",204174
"2023","Aprile","Aargau",65309
"2023","Aprile","Thurgau",30915
"2023","Aprile","Ticino",254964
"2023","Aprile","Vaud",203722
"2023","Aprile","Valais / Wallis",299530
"2023","Aprile","Neuchâtel",21642
"2023","Aprile","Genève",252371
"2023","Aprile","Jura",11287
"2023","Maggio","Schweiz",3221189
"2023","Maggio","Zürich",577136
"2023","Maggio","Bern / Berne",515907
"2023","Maggio","Luzern",224211
"2023","Maggio","Uri",15821
"2023","Maggio","Schwyz",52286
"2023","Maggio","Obwalden",45144
"2023","Maggio","Nidwalden",28454
"2023","Maggio","Glarus",12601
"2023","Maggio","Zug",27460
"2023","Maggio","Fribourg / Freiburg",44943
"2023","Maggio","Solothurn",42663
"2023","Maggio","Basel-Stadt",131719
"2023","Maggio","Basel-Landschaft",26298
"2023","Maggio","Schaffhausen",14658
"2023","Maggio","Appenzell Ausserrhoden",10482
"2023","Maggio","Appenzell Innerrhoden",15950
"2023","Maggio","St. Gallen",96082
"2023","Maggio","Graubünden / Grigioni / Grischun",161117
"2023","Maggio","Aargau",80043
"2023","Maggio","Thurgau",38662
"2023","Maggio","Ticino",248204
"2023","Maggio","Vaud",267545
"2023","Maggio","Valais / Wallis",183180
"2023","Maggio","Neuchâtel",28648
"2023","Maggio","Genève",319390
"2023","Maggio","Jura",12585
"2023","Giugno","Schweiz",3971449
"2023","Giugno","Zürich",641665
"2023","Giugno","Bern / Berne",658082
"2023","Giugno","Luzern",254252
"2023","Giugno","Uri",26189
"2023","Giugno","Schwyz",59686
"2023","Giugno","Obwalden",57228
"2023","Giugno","Nidwalden",37050
"2023","Giugno","Glarus",15081
"2023","Giugno","Zug",30932
"2023","Giugno","Fribourg / Freiburg",47143
"2023","Giugno","Solothurn",46048
"2023","Giugno","Basel-Stadt",142616
"2023","Giugno","Basel-Landschaft",29143
"2023","Giugno","Schaffhausen",16638
"2023","Giugno","Appenzell Ausserrhoden",12208
"2023","Giugno","Appenzell Innerrhoden",22760
"2023","Giugno","St. Gallen",110854
"2023","Giugno","Graubünden / Grigioni / Grischun",354283
"2023","Giugno","Aargau",83323
"2023","Giugno","Thurgau",41555
"2023","Giugno","Ticino",279723
"2023","Giugno","Vaud",292741
"2023","Giugno","Valais / Wallis",319593
"2023","Giugno","Neuchâtel",29457
"2023","Giugno","Genève",350149
"2023","Giugno","Jura",13050
"2023","Luglio","Schweiz",4751375
"2023","Luglio","Zürich",645583
"2023","Luglio","Bern / Berne",778596
"2023","Luglio","Luzern",269349
"2023","Luglio","Uri",34267
"2023","Luglio","Schwyz",69707
"2023","Luglio","Obwalden",67136
"2023","Luglio","Nidwalden",40837
"2023","Luglio","Glarus",18153
"2023","Luglio","Zug",29214
"2023","Luglio","Fribourg / Freiburg",57721
"2023","Luglio","Solothurn",43757
"2023","Luglio","Basel-Stadt",143839
"2023","Luglio","Basel-Landschaft",24024
"2023","Luglio","Schaffhausen",13964
"2023","Luglio","Appenzell Ausserrhoden",11670
"2023","Luglio","Appenzell Innerrhoden",24372
"2023","Luglio","St. Gallen",113029
"2023","Luglio","Graubünden / Grigioni / Grischun",617510
"2023","Luglio","Aargau",77174
"2023","Luglio","Thurgau",42891
"2023","Luglio","Ticino",359185
"2023","Luglio","Vaud",340323
"2023","Luglio","Valais / Wallis",516801
"2023","Luglio","Neuchâtel",30957
"2023","Luglio","Genève",366360
"2023","Luglio","Jura",14956
"2023","Agosto","Schweiz",4640759
"2023","Agosto","Zürich",627475
"2023","Agosto","Bern / Berne",767039
"2023","Agosto","Luzern",263285
"2023","Agosto","Uri",33774
"2023","Agosto","Schwyz",70048
"2023","Agosto","Obwalden",64236
"2023","Agosto","Nidwalden",40253
"2023","Agosto","Glarus",18942
"2023","Agosto","Zug",28080
"2023","Agosto","Fribourg / Freiburg",59415
"2023","Agosto","Solothurn",48204
"2023","Agosto","Basel-Stadt",133149
"2023","Agosto","Basel-Landschaft",24825
"2023","Agosto","Schaffhausen",17025
"2023","Agosto","Appenzell Ausserrhoden",13503
"2023","Agosto","Appenzell Innerrhoden",24748
"2023","Agosto","St. Gallen",119227
"2023","Agosto","Graubünden / Grigioni / Grischun",601758
"2023","Agosto","Aargau",87007
"2023","Agosto","Thurgau",44972
"2023","Agosto","Ticino",341846
"2023","Agosto","Vaud",314725
"2023","Agosto","Valais / Wallis",501435
"2023","Agosto","Neuchâtel",29618
"2023","Agosto","Genève",352265
"2023","Agosto","Jura",13905
"2023","Settembre","Schweiz",4076775
"2023","Settembre","Zürich",606449
"2023","Settembre","Bern / Berne",659499
"2023","Settembre","Luzern",248381
"2023","Settembre","Uri",26026
"2023","Settembre","Schwyz",60564
"2023","Settembre","Obwalden",51677
"2023","Settembre","Nidwalden",33306
"2023","Settembre","Glarus",14887
"2023","Settembre","Zug",26327
"2023","Settembre","Fribourg / Freiburg",52624
"2023","Settembre","Solothurn",40867
"2023","Settembre","Basel-Stadt",133010
"2023","Settembre","Basel-Landschaft",26423
"2023","Settembre","Schaffhausen",16348
"2023","Settembre","Appenzell Ausserrhoden",12738
"2023","Settembre","Appenzell Innerrhoden",26294
"2023","Settembre","St. Gallen",116418
"2023","Settembre","Graubünden / Grigioni / Grischun",460556
"2023","Settembre","Aargau",82619
"2023","Settembre","Thurgau",42892
"2023","Settembre","Ticino",280992
"2023","Settembre","Vaud",287908
"2023","Settembre","Valais / Wallis",407356
"2023","Settembre","Neuchâtel",30564
"2023","Settembre","Genève",318024
"2023","Settembre","Jura",14026
"2023","Ottobre","Schweiz",3325170
"2023","Ottobre","Zürich",560006
"2023","Ottobre","Bern / Berne",516303
"2023","Ottobre","Luzern",209464
"2023","Ottobre","Uri",16418
"2023","Ottobre","Schwyz",58449
"2023","Ottobre","Obwalden",40942
"2023","Ottobre","Nidwalden",24500
"2023","Ottobre","Glarus",13901
"2023","Ottobre","Zug",22687
"2023","Ottobre","Fribourg / Freiburg",45097
"2023","Ottobre","Solothurn",36637
"2023","Ottobre","Basel-Stadt",128824
"2023","Ottobre","Basel-Landschaft",22369
"2023","Ottobre","Schaffhausen",10855
"2023","Ottobre","Appenzell Ausserrhoden",10973
"2023","Ottobre","Appenzell Innerrhoden",19915
"2023","Ottobre","St. Gallen",98232
"2023","Ottobre","Graubünden / Grigioni / Grischun",329680
"2023","Ottobre","Aargau",73719
"2023","Ottobre","Thurgau",33245
"2023","Ottobre","Ticino",226312
"2023","Ottobre","Vaud",228597
"2023","Ottobre","Valais / Wallis",269227
"2023","Ottobre","Neuchâtel",24366
"2023","Ottobre","Genève",293247
"2023","Ottobre","Jura",11205
"2023","Novembre","Schweiz",2255803
"2023","Novembre","Zürich",486306
"2023","Novembre","Bern / Berne",277809
"2023","Novembre","Luzern",146602
"2023","Novembre","Uri",10194
"2023","Novembre","Schwyz",36192
"2023","Novembre","Obwalden",17933
"2023","Novembre","Nidwalden",14109
"2023","Novembre","Glarus",5411
"2023","Novembre","Zug",20158
"2023","Novembre","Fribourg / Freiburg",34448
"2023","Novembre","Solothurn",32418
"2023","Novembre","Basel-Stadt",129979
"2023","Novembre","Basel-Landschaft",24908
"2023","Novembre","Schaffhausen",9088
"2023","Novembre","Appenzell Ausserrhoden",8842
"2023","Novembre","Appenzell Innerrhoden",7582
"2023","Novembre","St. Gallen",70228
"2023","Novembre","Graubünden / Grigioni / Grischun",107755
"2023","Novembre","Aargau",69544
"2023","Novembre","Thurgau",27060
"2023","Novembre","Ticino",94515
"2023","Novembre","Vaud",185620
"2023","Novembre","Valais / Wallis",132245
"2023","Novembre","Neuchâtel",20096
"2023","Novembre","Genève",278208
"2023","Novembre","Jura",8553
"2023","Dicembre","Schweiz",3118419
"2023","Dicembre","Zürich",523642
"2023","Dicembre","Bern / Berne",392074
"2023","Dicembre","Luzern",149121
"2023","Dicembre","Uri",18901
"2023","Dicembre","Schwyz",43257
"2023","Dicembre","Obwalden",38963
"2023","Dicembre","Nidwalden",19200
"2023","Dicembre","Glarus",6519
"2023","Dicembre","Zug",15527
"2023","Dicembre","Fribourg / Freiburg",30063
"2023","Dicembre","Solothurn",26595
"2023","Dicembre","Basel-Stadt",142761
"2023","Dicembre","Basel-Landschaft",22624
"2023","Dicembre","Schaffhausen",7321
"2023","Dicembre","Appenzell Ausserrhoden",8109
"2023","Dicembre","Appenzell Innerrhoden",9144
"2023","Dicembre","St. Gallen",73827
"2023","Dicembre","Graubünden / Grigioni / Grischun",524587
"2023","Dicembre","Aargau",56240
"2023","Dicembre","Thurgau",21166
"2023","Dicembre","Ticino",85710
"2023","Dicembre","Vaud",213295
"2023","Dicembre","Valais / Wallis",383668
"2023","Dicembre","Neuchâtel",14799
"2023","Dicembre","Genève",285862
"2023","Dicembre","Jura",5444
"2024","Gennaio","Schweiz",3079970
"2024","Gennaio","Zürich",397004
"2024","Gennaio","Bern / Berne",410246
"2024","Gennaio","Luzern",113033
"2024","Gennaio","Uri",20931
"2024","Gennaio","Schwyz",40963
"2024","Gennaio","Obwalden",43814
"2024","Gennaio","Nidwalden",16715
"2024","Gennaio","Glarus",10652
"2024","Gennaio","Zug",17557
"2024","Gennaio","Fribourg / Freiburg",30059
"2024","Gennaio","Solothurn",26718
"2024","Gennaio","Basel-Stadt",84000
"2024","Gennaio","Basel-Landschaft",16686
"2024","Gennaio","Schaffhausen",6460
"2024","Gennaio","Appenzell Ausserrhoden",7134
"2024","Gennaio","Appenzell Innerrhoden",7443
"2024","Gennaio","St. Gallen",77015
"2024","Gennaio","Graubünden / Grigioni / Grischun",720367
"2024","Gennaio","Aargau",51661
"2024","Gennaio","Thurgau",17743
"2024","Gennaio","Ticino",60763
"2024","Gennaio","Vaud",169158
"2024","Gennaio","Valais / Wallis",471006
"2024","Gennaio","Neuchâtel",13364
"2024","Gennaio","Genève",245054
"2024","Gennaio","Jura",4424
"2024","Febbraio","Schweiz",3456920
"2024","Febbraio","Zürich",379732
"2024","Febbraio","Bern / Berne",475865
"2024","Febbraio","Luzern",123527
"2024","Febbraio","Uri",23599
"2024","Febbraio","Schwyz",50753
"2024","Febbraio","Obwalden",54043
"2024","Febbraio","Nidwalden",18920
"2024","Febbraio","Glarus",12747
"2024","Febbraio","Zug",17695
"2024","Febbraio","Fribourg / Freiburg",29759
"2024","Febbraio","Solothurn",25889
"2024","Febbraio","Basel-Stadt",90329
"2024","Febbraio","Basel-Landschaft",17439
"2024","Febbraio","Schaffhausen",6846
"2024","Febbraio","Appenzell Ausserrhoden",6100
"2024","Febbraio","Appenzell Innerrhoden",5853
"2024","Febbraio","St. Gallen",88635
"2024","Febbraio","Graubünden / Grigioni / Grischun",840340
"2024","Febbraio","Aargau",55837
"2024","Febbraio","Thurgau",20374
"2024","Febbraio","Ticino",76553
"2024","Febbraio","Vaud",197038
"2024","Febbraio","Valais / Wallis",570741
"2024","Febbraio","Neuchâtel",14992
"2024","Febbraio","Genève",248121
"2024","Febbraio","Jura",5193
"2024","Marzo","Schweiz",3337563
"2024","Marzo","Zürich",474155
"2024","Marzo","Bern / Berne",413149
"2024","Marzo","Luzern",154399
"2024","Marzo","Uri",21342
"2024","Marzo","Schwyz",43920
"2024","Marzo","Obwalden",44724
"2024","Marzo","Nidwalden",19544
"2024","Marzo","Glarus",10424
"2024","Marzo","Zug",18428
"2024","Marzo","Fribourg / Freiburg",33925
"2024","Marzo","Solothurn",30718
"2024","Marzo","Basel-Stadt",104620
"2024","Marzo","Basel-Landschaft",21193
"2024","Marzo","Schaffhausen",9139
"2024","Marzo","Appenzell Ausserrhoden",7277
"2024","Marzo","Appenzell Innerrhoden",7174
"2024","Marzo","St. Gallen",82609
"2024","Marzo","Graubünden / Grigioni / Grischun",622111
"2024","Marzo","Aargau",65831
"2024","Marzo","Thurgau",25180
"2024","Marzo","Ticino",135089
"2024","Marzo","Vaud",206783
"2024","Marzo","Valais / Wallis",475165
"2024","Marzo","Neuchâtel",21480
"2024","Marzo","Genève",282729
"2024","Marzo","Jura",6455
"2024","Aprile","Schweiz",2776614
"2024","Aprile","Zürich",515718
"2024","Aprile","Bern / Berne",375330
"2024","Aprile","Luzern",187789
"2024","Aprile","Uri",11454
"2024","Aprile","Schwyz",45843
"2024","Aprile","Obwalden",30577
"2024","Aprile","Nidwalden",16459
"2024","Aprile","Glarus",9103
"2024","Aprile","Zug",20123
"2024","Aprile","Fribourg / Freiburg",39012
"2024","Aprile","Solothurn",35028
"2024","Aprile","Basel-Stadt",112013
"2024","Aprile","Basel-Landschaft",20843
"2024","Aprile","Schaffhausen",12018
"2024","Aprile","Appenzell Ausserrhoden",9583
"2024","Aprile","Appenzell Innerrhoden",9693
"2024","Aprile","St. Gallen",74743
"2024","Aprile","Graubünden / Grigioni / Grischun",162288
"2024","Aprile","Aargau",69836
"2024","Aprile","Thurgau",31198
"2024","Aprile","Ticino",218002
"2024","Aprile","Vaud",203396
"2024","Aprile","Valais / Wallis",244883
"2024","Aprile","Neuchâtel",20600
"2024","Aprile","Genève",291380
"2024","Aprile","Jura",9702
"2024","Maggio","Schweiz",3403357
"2024","Maggio","Zürich",615280
"2024","Maggio","Bern / Berne",562655
"2024","Maggio","Luzern",247029
"2024","Maggio","Uri",16494
"2024","Maggio","Schwyz",56372
"2024","Maggio","Obwalden",46414
"2024","Maggio","Nidwalden",27441
"2024","Maggio","Glarus",11781
"2024","Maggio","Zug",25294
"2024","Maggio","Fribourg / Freiburg",42546
"2024","Maggio","Solothurn",43069
"2024","Maggio","Basel-Stadt",139178
"2024","Maggio","Basel-Landschaft",26619
"2024","Maggio","Schaffhausen",13548
"2024","Maggio","Appenzell Ausserrhoden",10865
"2024","Maggio","Appenzell Innerrhoden",17359
